L1-dcache-load-misses,LLC-loads,branch-misses,branches,context-switches,cpu-migrations,cycles,instructions,name,page-faults,stalled-cycles-frontend,task-clock,opt
3069662.0,1323829.0,1875762,69443681,0,0,312917690,312927625,483.xalancbmk/XalanSourceTreeElementA.ii,4380,180554354,83.84137,O0
6352242.0,2435702.0,3832662,125505832,0,0,579011404,580866911,483.xalancbmk/XalanSourceTreeElementAAllocator.ii,6960,322143956,152.731177,O0
2574850.0,1159695.0,1460964,57999631,0,0,253938453,257242042,483.xalancbmk/XalanSourceTreeElementANS.ii,4060,135724079,69.18332,O0
6412389.0,2414165.0,3783243,125447026,0,0,565189141,579745150,483.xalancbmk/XalanSourceTreeElementANSAllocator.ii,6945,324832445,152.137458,O0
2583151.0,1182092.0,1480068,57476436,0,0,252492893,253438578,483.xalancbmk/XalanSourceTreeElementNA.ii,4010,134604389,69.345854,O0
6319894.0,2351444.0,3761214,124906955,0,0,568320489,575569437,483.xalancbmk/XalanSourceTreeElementNAAllocator.ii,6947,327606175,151.336352,O0
2511440.0,1133852.0,1405297,56410039,0,0,238688362,255877271,483.xalancbmk/XalanSourceTreeElementNANS.ii,3986,135185157,67.972204,O0
6353238.0,2353584.0,3772450,125926406,0,0,566288729,578169189,483.xalancbmk/XalanSourceTreeElementNANSAllocator.ii,6929,325089257,151.505795,O0
10333580.0,3720114.0,5044238,205179032,0,0,888714589,892594214,483.xalancbmk/XalanSourceTreeHelper.ii,12162,499680802,237.867047,O0
7982940.0,3114335.0,3586158,165333544,0,0,728928337,716885408,483.xalancbmk/XalanSourceTreeInit.ii,11208,427740753,189.624881,O0
19154129.0,7251179.0,9562708,350821351,0,0,1618990921,1584920151,483.xalancbmk/XalanSourceTreeParserLiaison.ii,20446,937718893,423.994192,O0
9042709.0,3409322.0,4144062,182612156,0,0,798022193,783350574,483.xalancbmk/XalanSourceTreeProcessingInstruction.ii,11667,460315811,210.923346,O0
6271586.0,2409592.0,3809246,124719593,0,0,561619686,556400368,483.xalancbmk/XalanSourceTreeProcessingInstructionAllocator.ii,6918,310894484,155.090366,O0
9553411.0,3618304.0,4571935,188214064,0,0,855622663,836819369,483.xalancbmk/XalanSourceTreeText.ii,11868,501978693,223.006436,O0
6361456.0,2424392.0,3770411,125017016,0,0,572356505,572139128,483.xalancbmk/XalanSourceTreeTextAllocator.ii,6945,319423175,152.649228,O0
2486275.0,1114360.0,1366427,54870037,0,0,241422377,248331417,483.xalancbmk/XalanSourceTreeTextIWS.ii,3949,138671385,66.383328,O0
6303355.0,2443319.0,3801717,125382726,0,0,572508778,572988210,483.xalancbmk/XalanSourceTreeTextIWSAllocator.ii,6955,317976736,153.345318,O0
9331493.0,3615097.0,4352090,190580220,0,0,842829288,866778280,483.xalancbmk/XalanSourceTreeWrapperParsedSource.ii,12575,483136620,219.364034,O0
7717253.0,2754413.0,3614305,147759578,0,0,675744019,668919139,483.xalancbmk/XalanSpaceNodeTester.ii,10036,397028641,178.7817,O0
7932234.0,3343806.0,4146472,155692657,0,0,724092725,702591411,483.xalancbmk/XalanStdOutputStream.ii,9552,421695170,189.526374,O0
195107.0,166429.0,174890,9959457,0,0,29568646,47922083,483.xalancbmk/XalanTemplate.ii,1260,14055583,9.470113,O0
418645.0,142360.0,308890,13432487,0,0,44343421,55694183,483.xalancbmk/XalanText.ii,1457,17435030,13.929685,O0
4645746.0,1827200.0,2494893,99719497,0,0,443377402,465364250,483.xalancbmk/XalanToXercesTranscoderWrapper.ii,6565,250813749,122.118765,O0
5592881.0,2252179.0,3178346,120088707,0,0,539145387,550326303,483.xalancbmk/XalanTranscodingServices.ii,7062,308589473,141.545253,O0
61812504.0,23981659.0,24888375,982114692,0,0,4455287927,4428309519,483.xalancbmk/XalanTransformer.ii,51635,2588272262,1155.54794,O0
3965294.0,1575477.0,2182402,83757617,0,0,398872906,397388379,483.xalancbmk/XalanTransformerOutputStream.ii,5829,236748789,106.797636,O0
6484999.0,2637781.0,3259668,140098228,0,0,644113054,605705496,483.xalancbmk/XalanTransformerProblemListener.ii,8904,389264016,171.364414,O0
3390457.0,1543380.0,1908281,81009013,0,0,358260280,352826721,483.xalancbmk/XalanUTF16Transcoder.ii,5549,199801665,98.911148,O0
2760794.0,343599.0,467944,273502944,0,0,677786531,1341128268,483.xalancbmk/XalanXMLChar.ii,14190,176108005,180.865829,O0
3798731.0,1595468.0,2095771,79955532,0,0,383704279,349003716,483.xalancbmk/XalanXPathException.ii,5608,216569727,103.99886,O0
6653293.0,2679693.0,3503156,121314179,0,0,599056211,527361699,483.xalancbmk/XercesAttGroupInfo.ii,7545,356300624,157.679277,O0
,,56277,3124370,0,0,13412474,15097410,483.xalancbmk/XercesAttrBridge.ii,922,7372937,3.633381,O0
6649288.0,2668928.0,3346700,143349034,0,0,626732803,642298087,483.xalancbmk/XercesAttrWrapper.ii,9158,358688384,166.566028,O0
5388980.0,2100466.0,3467521,112290352,0,0,497759042,513400906,483.xalancbmk/XercesAttrWrapperAllocator.ii,5972,274133086,132.837693,O0
,,58176,3126291,0,0,13429893,15090196,483.xalancbmk/XercesAttributeBridgeAllocator.ii,920,7365867,3.637535,O0
,,56473,3123274,0,1,13251969,15050078,483.xalancbmk/XercesBridgeHelper.ii,923,7199569,3.58947,O0
,,56351,3124519,0,0,13134933,15092714,483.xalancbmk/XercesBridgeNavigator.ii,922,7079556,3.558162,O0
,,56086,3127022,0,0,13197842,15100593,483.xalancbmk/XercesCDATASectionBridge.ii,923,7156234,3.574717,O0
6604457.0,2605033.0,3353681,146770949,0,0,646319053,648757148,483.xalancbmk/XercesCDATASectionWrapper.ii,9283,381486078,171.61369,O0
,,58933,3124937,0,0,13559359,15095305,483.xalancbmk/XercesCommentBridge.ii,923,7490734,3.672617,O0
6657950.0,2727285.0,3313635,145837287,0,0,636277996,643389311,483.xalancbmk/XercesCommentWrapper.ii,9222,370970027,168.218434,O0
485641.0,185633.0,370571,14552057,0,0,61727720,48799679,483.xalancbmk/XercesDOMException.ii,1585,35513081,16.744659,O0
3848980.0,1579389.0,2099456,84383723,0,0,390956360,384631574,483.xalancbmk/XercesDOMFormatterWalker.ii,5946,233636141,104.578563,O0
,,56404,3124861,0,0,13436240,15090068,483.xalancbmk/XercesDOMImplementationBridge.ii,923,7391332,3.639304,O0
4261962.0,1664470.0,2178366,89591281,0,0,420398284,382393859,483.xalancbmk/XercesDOMImplementationWrapper.ii,6036,257234469,111.122082,O0
7378531.0,2587608.0,3945784,143689014,0,0,647956660,661321275,483.xalancbmk/XercesDOMParsedSource.ii,8850,377497049,174.559403,O0
7232481.0,2758063.0,3793098,136562385,0,0,640530464,619846635,483.xalancbmk/XercesDOMParser.ii,8127,373506719,170.616999,O0
4686337.0,1971523.0,2443043,103595473,0,0,464414005,470412925,483.xalancbmk/XercesDOMSupport.ii,6815,261676944,124.59316,O0
773498.0,224636.0,535409,19667734,0,0,77199582,97050719,483.xalancbmk/XercesDOMWalker.ii,1657,45397511,20.932374,O0
391830.0,152685.0,319960,13157815,0,0,44341908,55762844,483.xalancbmk/XercesDOMWrapperException.ii,1437,16208458,13.518975,O0
5653916.0,2073074.0,2887004,118578915,0,0,548306802,531999865,483.xalancbmk/XercesDOMWrapperParsedSource.ii,8301,329886551,146.264118,O0
,,58707,3126486,0,0,13613198,15100078,483.xalancbmk/XercesDOM_NodeHack.ii,924,7557112,3.687636,O0
,,56603,3128062,0,0,13188994,15099197,483.xalancbmk/XercesDocumentBridge.ii,925,7138900,3.572543,O0
,,57193,3125935,0,0,13168871,15061016,483.xalancbmk/XercesDocumentFragmentBridge.ii,923,7116964,3.567077,O0
,,56440,3129684,0,0,13306266,15103403,483.xalancbmk/XercesDocumentTypeBridge.ii,925,7237621,3.604309,O0
6527864.0,2634053.0,3318761,146051297,0,0,634771901,643168902,483.xalancbmk/XercesDocumentTypeWrapper.ii,9259,369635135,167.939063,O0
19687931.0,6959291.0,11485283,368773244,0,0,1594055855,1639252919,483.xalancbmk/XercesDocumentWrapper.ii,15113,885354756,415.142449,O0
