L1-dcache-load-misses,LLC-loads,branch-misses,branches,context-switches,cpu-migrations,cycles,instructions,name,page-faults,stalled-cycles-frontend,task-clock,opt
4168494.0,1708469.0,2266967,85803088,0,0,421636533.0,387735391,483.xalancbmk/XSAttributeGroupDefinition.ii,5953,249376244,113.648736,O0
944481.0,301998.0,448964,22612448,0,0,97436814.0,119900958,483.xalancbmk/XSAttributeUse.ii,2015,48489071,26.412039,O0
5616628.0,2142873.0,3329848,111982521,0,0,511980634.0,501998288,483.xalancbmk/XSComplexTypeDefinition.ii,6444,290490144,138.770511,O0
10156316.0,3597893.0,5478962,198776489,0,0,857204948.0,872572279,483.xalancbmk/XSDDOMParser.ii,10046,485763087,232.809905,O0
2412926.0,718731.0,1172774,50970357,0,0,219494977.0,232118138,483.xalancbmk/XSDElementNSImpl.ii,3564,117403751,59.492064,O0
2270829.0,670880.0,1283948,44535632,0,0,182607625.0,209293961,483.xalancbmk/XSDErrorReporter.ii,2792,93253821,49.499605,O0
485084.0,187210.0,412149,14906405,0,0,61922962.0,54944815,483.xalancbmk/XSDLocator.ii,1463,35142588,16.796424,O0
4697168.0,1784863.0,2614761,94527931,0,0,443389021.0,419041161,483.xalancbmk/XSElementDeclaration.ii,6138,257055929,121.114864,O0
950589.0,315427.0,448827,23654559,0,0,100569665.0,125014649,483.xalancbmk/XSFacet.ii,2064,49426178,27.260479,O0
5521405.0,2174844.0,3319495,111329902,0,0,510441883.0,495863935,483.xalancbmk/XSIDCDefinition.ii,6532,292201550,138.352196,O0
3791590.0,1664721.0,2459620,95125729,0,0,419384320.0,423341388,483.xalancbmk/XSLException.ii,5760,239020073,113.676158,O0
42074013.0,15545092.0,22946044,773817706,0,0,3296178410.0,3406085472,483.xalancbmk/XSLTEngineImpl.ii,30192,1822126261,873.273224,O0
16442733.0,6549147.0,6991383,306167162,0,0,1406257982.0,1372528453,483.xalancbmk/XSLTInit.ii,19952,832787470,374.978738,O0
8136173.0,3359220.0,4335048,173122510,0,0,768523840.0,746271792,483.xalancbmk/XSLTInputSource.ii,9934,445719492,208.868105,O0
296839.0,131169.0,254657,11831060,0,0,29569451.0,55628160,483.xalancbmk/XSLTProcessor.ii,1312,16334300,12.020254,O0
4607738.0,2007467.0,2541482,105253694,0,0,498777771.0,453081684,483.xalancbmk/XSLTProcessorEnvSupport.ii,7489,309041925,133.609429,O0
14292030.0,5259648.0,6440607,276327008,0,0,1227433139.0,1241188317,483.xalancbmk/XSLTProcessorEnvSupportDefault.ii,16643,701358936,321.582786,O0
3208520.0,1519964.0,1889656,80693693,0,0,354704834.0,353618082,483.xalancbmk/XSLTProcessorException.ii,5416,194505318,98.214219,O0
5656809.0,2305180.0,3033711,117638889,0,0,551479018.0,541585986,483.xalancbmk/XSLTResultTarget.ii,7809,319510354,149.354156,O0
17207752.0,5926622.0,11529222,347355297,0,0,1438904420.0,1471745711,483.xalancbmk/XSModel.ii,11682,774907817,381.6244,O0
1120101.0,315300.0,519110,24871895,0,0,105145245.0,127083772,483.xalancbmk/XSModelGroup.ii,2099,53407572,28.506641,O0
4137694.0,1684709.0,2247282,85845777,0,0,411019231.0,368626577,483.xalancbmk/XSModelGroupDefinition.ii,5841,248839617,109.935572,O0
2527209.0,734503.0,1473598,56298415,0,0,223431488.0,232299513,483.xalancbmk/XSMultiValueFacet.ii,3366,127862780,61.924428,O0
7347053.0,2752976.0,4439880,149739194,0,0,661916216.0,646119939,483.xalancbmk/XSNamespaceItem.ii,7537,380904195,179.607062,O0
4160223.0,1680870.0,2231224,84601851,0,0,407076308.0,365907592,483.xalancbmk/XSNotationDeclaration.ii,5787,249102346,107.484356,O0
925179.0,309429.0,443883,22795190,0,0,100251314.0,120462180,483.xalancbmk/XSObject.ii,2019,51261254,27.175323,O0
17531133.0,6113314.0,11540256,344877507,0,0,1450215369.0,1507100294,483.xalancbmk/XSObjectFactory.ii,11681,789098870,389.000447,O0
1864275.0,619469.0,1047433,41838464,0,0,181601497.0,169063005,483.xalancbmk/XSParticle.ii,3126,107066493,48.888137,O0
5686761.0,2158363.0,3437091,116739793,0,0,530922830.0,520767372,483.xalancbmk/XSSimpleTypeDefinition.ii,6582,302604731,141.729765,O0
4019508.0,1637943.0,2215252,83935484,0,0,397019785.0,356455576,483.xalancbmk/XSTypeDefinition.ii,5737,240672736,106.012727,O0
5725536.0,2099820.0,3440677,118434873,0,1,532753406.0,526362357,483.xalancbmk/XSWildcard.ii,6531,300928909,142.455563,O0
5660022.0,1721699.0,4041810,117191782,0,0,464012566.0,506390038,483.xalancbmk/XSerializeEngine.ii,4448,229447940,126.172774,O0
