L1-dcache-load-misses,LLC-loads,branch-misses,branches,context-switches,cpu-migrations,cycles,instructions,name,page-faults,stalled-cycles-frontend,task-clock,opt
1365171,465916,1027191,36505568,3,2,178868701.0,147220741,400.perlbench/Base64.i,2247,100023481,50.519239,O0
1036916,337468,798475,31893521,1,1,141472055.0,150315271,400.perlbench/Cwd.i,2091,76030815,41.181463,O0
2661016,1098425,1593437,68436659,1,0,315318540.0,327974892,400.perlbench/Dumper.i,2991,200514498,91.615818,O0
1103848,390546,692444,30316086,1,0,140412522.0,129532579,400.perlbench/DynaLoader.i,2014,85507278,42.820892,O0
1320683,453110,1057361,34279247,1,0,172926593.0,149300261,400.perlbench/HiRes.i,2236,98001209,47.022167,O0
902450,273075,685614,28874574,1,0,126768089.0,139688346,400.perlbench/Hostname.i,2007,74642737,37.283843,O0
1493987,579316,1044849,43621293,1,0,200852122.0,215636433,400.perlbench/IO.i,2431,112674397,56.007463,O0
1732089,660790,1165511,54430451,1,0,231189044.0,267333824,400.perlbench/MD5.i,2864,123370005,65.489605,O0
1829239,674980,1343404,52024465,1,0,233829934.0,250456505,400.perlbench/Opcode.i,2607,130170364,64.693513,O0
3865896,1439850,2527240,102598279,1,0,426306183.0,484590233,400.perlbench/Parser.i,3683,226045426,114.355391,O0
1500838,596252,1022239,43638355,1,0,207722544.0,217264748,400.perlbench/Peek.i,2435,111328795,56.170883,O0
8819829,3565477,4918613,214634796,1,0,886593539.0,1009887450,400.perlbench/Storable.i,5886,464948519,238.181321,O0
1026889,320284,791683,31565960,1,0,141209766.0,150251800,400.perlbench/attrs.i,2085,76321433,40.8819,O0
2508138,883339,1839121,62565399,1,0,286047403.0,313947893,400.perlbench/av.i,2823,159964305,78.681419,O0
852974,197608,641680,26739814,1,0,111813156.0,129432850,400.perlbench/deb.i,1971,75710992,35.879978,O0
3105949,1213820,2052924,80647047,1,0,344150922.0,381942888,400.perlbench/doio.i,3264,186525163,93.475375,O0
2690098,934881,1882205,72740817,1,0,318126459.0,345001538,400.perlbench/doop.i,3254,174396512,86.556096,O0
3120303,1140972,2086563,84214897,1,0,356339930.0,407261164,400.perlbench/dump.i,3332,185370310,96.542048,O0
1407251,485230,989770,51188323,1,0,205283311.0,259862008,400.perlbench/globals.i,2644,102879725,57.741818,O0
3295993,1240390,2348590,84573121,1,0,356161531.0,396257552,400.perlbench/gv.i,3295,187439451,98.737047,O0
2698357,984976,1946532,71467073,1,0,314385561.0,341267066,400.perlbench/hv.i,3097,172630381,86.098309,O0
854617,195964,623099,26708064,1,0,111927495.0,129002765,400.perlbench/locale.i,1938,75245726,35.704237,O0
4079471,1667231,2868891,101759017,1,0,448448505.0,496304055,400.perlbench/mg.i,3910,245113706,122.806784,O0
1540037,556422,1119408,46652698,1,0,207834344.0,223521046,400.perlbench/numeric.i,2500,115831050,58.123279,O0
9236254,3778321,6412283,218050539,1,0,966575118.0,1035930994,400.perlbench/op.i,6322,526936203,254.490974,O0
1991456,700180,1465423,56515886,1,0,234522023.0,274254467,400.perlbench/pad.i,2759,127961722,67.506981,O0
4075233,1588479,2844202,105131554,1,0,453853921.0,498701929,400.perlbench/perl.i,4204,239817049,125.962872,O0
820231,223572,512013,24437039,1,0,114761103.0,120036602,400.perlbench/perlapi.i,1812,76727385,35.138673,O0
4768295,1955532,3708482,116044460,1,0,530735520.0,544991205,400.perlbench/perlio.i,4122,302417765,141.666206,O0
857635,229356,630246,27117981,1,0,118495183.0,130996975,400.perlbench/perlmain.i,1957,75909809,36.282329,O0
1932665,572151,1154883,76520868,1,0,254726072.0,355739955,400.perlbench/perly.i,3034,115363040,72.358075,O0
965600,303243,667446,28499286,1,0,126796549.0,137529572,400.perlbench/poll.i,2037,78063044,39.93977,O0
10013423,3968861,6443217,227614268,1,0,1038951745.0,1096568364,400.perlbench/pp.i,6510,583616383,275.844494,O0
7012785,2717837,4553337,158982910,1,0,705790827.0,743210403,400.perlbench/pp_ctl.i,5545,375437024,187.347702,O0
5835319,2306835,3777342,141583398,1,0,609692618.0,672820712,400.perlbench/pp_hot.i,4613,329038136,161.295555,O0
3351929,1261244,2154668,86092369,1,0,372308692.0,408989317,400.perlbench/pp_pack.i,3407,196689415,100.526486,O0
2078088,778353,1552757,62245820,1,0,257863141.0,273537482,400.perlbench/pp_sort.i,2883,130968281,72.097456,O0
6523227,2668649,4299296,151268213,1,0,675992204.0,707013517,400.perlbench/pp_sys.i,5019,362881914,179.020081,O0
6690814,2634378,3974187,168456568,1,0,688568656.0,807764796,400.perlbench/regcomp.i,4946,339012733,184.362398,O0
6014270,2235541,3442253,152013496,1,0,618337816.0,744673400,400.perlbench/regexec.i,4871,320510852,163.224676,O0
819045,205508,544161,25395608,1,0,114296777.0,123374828,400.perlbench/run.i,1916,75236618,34.250076,O0
2326645,889752,1644774,60163344,1,0,269906573.0,264151605,400.perlbench/scope.i,3175,151607864,73.587037,O0
422147,195164,253942,10203814,1,0,23359298.0,47361735,400.perlbench/specrand.i,1283,15283572,11.200634,O0
449400,184078,302764,11478339,1,0,37701329.0,49446304,400.perlbench/stdio.i,1335,15528631,13.398912,O0
9853599,4063642,6526864,232712782,1,0,1078407706.0,1099889498,400.perlbench/sv.i,6833,606235495,284.459776,O0
1070790,328662,749625,31776999,1,0,141990224.0,151128886,400.perlbench/taint.i,2124,77559966,40.909086,O0
11884112,4538190,6673090,295886206,1,0,1240250665.0,1365426119,400.perlbench/toke.i,8206,673027228,326.583925,O0
2128707,818244,1581645,59599383,1,0,259516711.0,259698609,400.perlbench/universal.i,2878,148140145,72.538948,O0
2975595,1249925,2204125,80399680,1,0,337783396.0,372866432,400.perlbench/utf8.i,3281,195280612,95.941568,O0
3725303,1494133,2810007,99454573,1,0,425367251.0,465708988,400.perlbench/util.i,3816,235899635,118.32801,O0
1345936,459384,1017195,36448246,1,0,171565392.0,177311134,400.perlbench/xsutils.i,2303,102085581,48.511941,O0
1332818,474093,1021476,42819058,1,0,148162694.0,190286285,401.bzip2/blocksort.i,2034,61416802,44.264431,O0
667594,280484,649967,26323895,1,0,118173853.0,126046109,401.bzip2/bzip2.i,1772,61842027,32.280054,O0
2020021,742499,1441431,55758914,1,0,216693608.0,271796865,401.bzip2/bzlib.i,2428,120395179,62.999138,O0
1609525,509496,973119,44390181,1,0,166793341.0,193606750,401.bzip2/compress.i,2431,75895599,47.275378,O0
443455,157641,305271,13297596,1,0,38195392.0,51549721,401.bzip2/crctable.i,1329,14272326,15.65071,O0
1976043,725092,987586,51800071,1,0,194591780.0,258871997,401.bzip2/decompress.i,2824,92485735,54.300528,O0
615919,215636,433160,16792049,1,0,70242094.0,88020909,401.bzip2/huffman.i,1544,37031443,21.065768,O0
448468,154959,305462,13469069,1,0,38181527.0,51424599,401.bzip2/randtable.i,1341,14266714,15.770318,O0
769226,321349,644441,25874836,1,0,107438442.0,123754504,401.bzip2/spec.i,1702,58802243,31.200644,O0
3423876,1277941,2308668,88004233,1,0,401566333.0,430009040,403.gcc/alias.i,3495,227742802,106.760885,O0
500953,165251,370168,16572922,1,0,69871992.0,89268622,403.gcc/alloca.i,1506,36714061,20.873809,O0
409660,186777,269280,10576247,1,0,23241804.0,49196170,403.gcc/asprintf.i,1340,14413492,11.387125,O0
1837269,714788,1397359,54451557,1,0,232422092.0,276356721,403.gcc/attribs.i,2637,130855366,68.403825,O0
976192,312988,758440,31913465,1,0,141379038.0,150235133,403.gcc/bb-reorder.i,2083,76330796,41.565972,O0
1311063,475542,1018407,34735934,1,0,169215279.0,149865928,403.gcc/bitmap.i,2149,93146676,47.890853,O0
4198434,1591039,3121404,113687304,1,0,488356130.0,495773679,403.gcc/builtins.i,4188,269635019,129.588072,O0
1195355,392582,909128,36586370,1,0,161902702.0,155230203,403.gcc/c-aux-info.i,2169,94652096,44.440296,O0
6405035,2570586,3667815,162157481,1,0,688966294.0,733589439,403.gcc/c-common.i,5798,378903163,185.148998,O0
675772,195371,603489,27005668,1,0,111966487.0,131224295,403.gcc/c-convert.i,1815,64960241,32.907338,O0
7312505,2918213,4397629,177800176,1,0,747374297.0,816250879,403.gcc/c-decl.i,5208,414491965,202.471594,O0
731877,201079,567342,25648756,1,0,113433005.0,126605439,403.gcc/c-errors.i,1895,71359707,34.114165,O0
2617132,896320,1790847,72368679,1,0,311801391.0,368685189,403.gcc/c-format.i,3044,163409192,84.692172,O0
821084,230380,652522,28261757,1,0,128146018.0,139070468,403.gcc/c-lang.i,1934,75275389,36.422224,O0
1673171,647841,1309702,52926319,1,0,233199249.0,266925956,403.gcc/c-lex.i,2750,130889417,67.690352,O0
1293836,492263,980952,36472677,1,0,186880705.0,197330942,403.gcc/c-objc-common.i,2351,109704086,52.472385,O0
3929543,1351988,2019062,124508158,1,0,443305151.0,575041958,403.gcc/c-parse.i,4438,234308030,123.563157,O0
1164417,416323,906873,34930730,1,0,174498005.0,174493793,403.gcc/c-pragma.i,2247,105106530,48.802413,O0
1509383,632444,1074962,46675911,1,1,218450626.0,229495605,403.gcc/c-semantics.i,2545,123804088,59.033171,O0
7098288,2939044,4481528,180637210,1,0,764689229.0,846353501,403.gcc/c-typeck.i,5364,413612601,205.196011,O0
1645555,577198,1193703,50440844,1,0,216308073.0,248943986,403.gcc/caller-save.i,2508,121894887,62.272481,O0
3872404,1579547,2650396,107181006,1,0,447191716.0,522373187,403.gcc/calls.i,3725,234100925,121.835507,O0
1576906,589690,1212504,51289580,1,0,223216115.0,251195178,403.gcc/cfg.i,2572,126622775,64.172917,O0
1673313,609580,1236120,48885230,1,0,216296325.0,239828423,403.gcc/cfganal.i,2437,122438180,61.24328,O0
1527198,541675,1022830,47687707,1,0,214701675.0,229841274,403.gcc/cfgbuild.i,2491,119634629,59.630321,O0
2340836,846435,1714424,59589646,1,0,283364695.0,270332898,403.gcc/cfgcleanup.i,2776,150017540,75.718715,O0
1365228,474507,1005624,36142660,1,0,183343314.0,195739338,403.gcc/cfglayout.i,2331,106438873,50.620912,O0
1431390,520219,1062843,37095680,1,0,182359060.0,196301300,403.gcc/cfgloop.i,2175,106194622,51.172182,O0
2713319,1034710,1975979,76397239,1,0,328952284.0,371703291,403.gcc/cfgrtl.i,3180,185259276,92.251017,O0
13588183,4972124,7218366,329006687,1,0,1320362434.0,1566098371,403.gcc/combine.i,7596,682165905,346.964303,O0
590390,219070,441118,20098622,1,0,83632087.0,101829920,403.gcc/concat.i,1566,45484207,24.752861,O0
1130224,382122,928717,35147214,1,0,144151694.0,153554107,403.gcc/conflict.i,2063,76150696,42.942149,O0
1064872,328353,834047,34056270,1,0,141583134.0,161703148,403.gcc/convert.i,2010,74152547,41.058571,O0
527903,177945,327065,16569716,1,0,80812601.0,96140172,403.gcc/cppdefault.i,1498,45628013,23.918765,O0
885791,318494,816986,31153946,1,0,126649604.0,148418685,403.gcc/cpperror.i,1837,72378980,37.961131,O0
1356211,482531,1028024,36556434,1,0,167560407.0,158543836,403.gcc/cppexp.i,2128,89180956,47.339123,O0
1511169,580687,1241951,40536696,1,0,187558421.0,207408914,403.gcc/cppfiles.i,2209,106338304,52.451051,O0
584008,204341,563016,26438989,1,0,110219668.0,126900291,403.gcc/cpphash.i,1779,62127782,31.91103,O0
1823772,768675,1392928,56912608,1,0,240125023.0,267482436,403.gcc/cppinit.i,2544,130461742,65.078517,O0
2288875,916256,1845238,62725822,1,0,282832378.0,302136702,403.gcc/cpplex.i,2775,155899731,76.561182,O0
2070764,824090,1577043,56871988,1,0,250568411.0,262695559,403.gcc/cpplib.i,2606,137259357,69.110264,O0
1838357,663653,1414992,54303665,1,0,218050074.0,256405225,403.gcc/cppmacro.i,2479,127625377,63.62031,O0
8334307,3050554,5022765,215098073,1,0,868931846.0,1025766892,403.gcc/cse.i,5800,446538530,226.853941,O0
2094554,795056,1668056,55157808,1,1,272382607.0,259739989,403.gcc/cselib.i,2713,147144027,74.847679,O0
2954803,1108646,1972277,78616937,1,0,339979635.0,395862173,403.gcc/dbxout.i,3159,180430534,92.371459,O0
524486,216316,376614,21096395,1,0,87800299.0,102055194,403.gcc/debug.i,1593,50267913,25.806367,O0
1787580,678888,1417395,55990025,1,0,248569460.0,279877775,403.gcc/dependence.i,2669,126835403,68.438066,O0
4835876,1929392,3389032,121536774,1,0,527085655.0,589380562,403.gcc/df.i,4197,280601045,140.534047,O0
2127968,891599,1789936,57699219,1,0,261586888.0,249004247,403.gcc/diagnostic.i,2590,150160450,72.633333,O0
1400016,472718,979808,36527681,1,0,179987367.0,195390097,403.gcc/doloop.i,2313,105121283,50.77083,O0
1089253,350635,856846,34780761,1,0,141282596.0,154549737,403.gcc/dominance.i,1968,74299965,42.88309,O0
1515998,583651,1183781,47421614,1,1,219469932.0,233611440,403.gcc/dwarf2asm.i,2401,122307582,59.191908,O0
9159947,3884874,6332635,222040145,1,0,999290271.0,1042791690,403.gcc/dwarf2out.i,6341,552918865,265.355615,O0
355665,96529,250949,12778212,1,0,38068728.0,51591198,403.gcc/dwarfout.i,1276,14507895,15.613687,O0
5676433,2321129,4081684,137472369,1,1,644961401.0,669653930,403.gcc/emit-rtl.i,5188,363724567,171.729365,O0
3689029,1503752,2705976,96502025,1,0,438383101.0,455126310,403.gcc/except.i,3879,251122080,118.687684,O0
2047320,784355,1616013,59792334,1,0,270995267.0,260549252,403.gcc/explow.i,2822,153203108,74.203521,O0
5060925,1895892,3058679,128512700,1,0,540526262.0,621833889,403.gcc/expmed.i,4387,283660777,144.078305,O0
10877051,4419098,6327208,260094464,1,0,1106162314.0,1263033589,403.gcc/expr.i,7377,575826066,292.644903,O0
670560,263841,548713,25481964,1,0,106858459.0,122103565,403.gcc/fibheap.i,1703,60683369,30.940646,O0
3086835,1222869,2277876,83254559,1,0,370753421.0,379392888,403.gcc/final.i,3242,196685610,100.238532,O0
3838969,1576839,2772150,104351690,1,0,452983729.0,503241630,403.gcc/flow.i,3661,247680875,122.227529,O0
8150581,3044593,4758971,211281569,1,0,858266114.0,1007987034,403.gcc/fold-const.i,6903,445276893,225.078885,O0
7882326,3035039,5156414,187349000,1,0,841465245.0,922079116,403.gcc/function.i,5809,457495690,219.042035,O0
5555004,2241583,3829604,131485812,1,0,621400815.0,644030286,403.gcc/gcse.i,4486,345061768,163.997665,O0
1583393,661733,1081530,43102078,1,0,199879249.0,213767089,403.gcc/genrtl.i,2953,113732501,55.22083,O0
533533,163981,341812,16534045,1,0,73614443.0,92414973,403.gcc/getpwd.i,1539,39369107,21.947309,O0
1905812,756665,1361898,57428230,1,0,246193786.0,272674265,403.gcc/ggc-common.i,2822,126592046,70.440099,O0
1353147,544048,993767,40549265,1,0,194205824.0,196907703,403.gcc/ggc-page.i,2339,113613921,54.600631,O0
2653113,869863,1803998,71711187,1,0,310491291.0,356608236,403.gcc/global.i,2913,162706177,85.277939,O0
1204562,407472,985234,33515423,1,0,163041126.0,146065281,403.gcc/graph.i,2111,95982167,45.831094,O0
2072607,792763,1681456,58496731,1,0,254504016.0,269282631,403.gcc/haifa-sched.i,2751,134321028,71.370197,O0
670326,238886,597571,26212555,1,0,111758373.0,125079634,403.gcc/hash.i,1752,65022260,32.460073,O0
758484,276533,640785,27348352,1,0,112828510.0,130682260,403.gcc/hashtab.i,1804,66383134,33.266047,O0
774918,254203,701613,28788350,1,0,115124362.0,135737366,403.gcc/hashtable.i,1912,69663223,34.250976,O0
401008,158350,259080,11214006,1,0,37971055.0,52900004,403.gcc/hex.i,1316,14452698,12.33238,O0
547628,183544,307716,16688429,1,0,81941266.0,97030930,403.gcc/hooks.i,1557,45582079,24.000205,O0
12922307,5124519,8515251,313341169,1,0,1393568724.0,1522186244,403.gcc/i386.i,8492,755731187,363.585506,O0
2881007,1032428,1957974,77745318,1,0,328213469.0,388970480,403.gcc/ifcvt.i,3192,177813371,91.560024,O0
25509228,9366880,11101488,610622135,1,0,2469476082.0,2961704064,403.gcc/insn-attrtab.i,11551,1292435036,640.042984,O0
18067454,7904187,10113508,408747556,1,0,1796449878.0,1882392132,403.gcc/insn-emit.i,16319,1000843473,465.629159,O0
2509646,722244,1139638,68973594,1,0,269235261.0,304868678,403.gcc/insn-extract.i,3393,135727719,74.691938,O0
1679418,563721,831410,39406495,1,0,189279714.0,214327231,403.gcc/insn-opinit.i,2705,108855565,51.503081,O0
6042475,2368870,4141203,192043587,1,0,775792739.0,942487923,403.gcc/insn-output.i,4924,386425576,207.326746,O0
571543,174291,496597,23136557,1,0,108476180.0,114892333,403.gcc/insn-peep.i,1691,65234268,30.650605,O0
58400255,24673163,20269906,1162993776,1,0,5011998831.0,5536205583,403.gcc/insn-recog.i,54478,2775743409,1302.238314,O0
3907876,1530219,2447802,100511404,1,0,437536189.0,502707481,403.gcc/integrate.i,3764,232887966,116.919519,O0
548469,185338,319863,16461531,1,1,81518982.0,94787106,403.gcc/intl.i,1469,45879728,23.484948,O0
2630282,962748,1951190,72635677,1,0,323169208.0,348403701,403.gcc/jump.i,2935,179750109,87.753932,O0
1083838,409130,812863,34101249,1,0,143557417.0,147056671,403.gcc/langhooks.i,2156,77289237,43.980455,O0
385644,178446,242790,10133907,1,0,23604883.0,47203474,403.gcc/lbasename.i,1289,14887508,11.226506,O0
1591194,586014,1115406,49460846,1,0,221219760.0,237618894,403.gcc/lcm.i,2559,122379736,59.780967,O0
586243,218768,477477,23850325,1,0,101313635.0,114450727,403.gcc/line-map.i,1694,58240356,29.462166,O0
678950,201441,602997,25575710,1,0,112663926.0,123839817,403.gcc/lists.i,1771,66774440,32.659989,O0
2951413,1118941,1988997,79167444,1,0,333490057.0,388466713,403.gcc/local-alloc.i,3221,173696143,93.511104,O0
9620848,3719021,6179231,239465324,1,0,1031176547.0,1095786689,403.gcc/loop.i,6381,550754349,272.044747,O0
520067,184675,364630,20163449,1,0,85480079.0,97153861,403.gcc/main.i,1578,50070452,25.012417,O0
371864,95150,254517,12787332,1,0,37977879.0,52426111,403.gcc/mbchar.i,1276,14400328,15.163903,O0
832483,234176,655373,33476782,1,0,113900567.0,162091040,403.gcc/md5.i,1970,62062060,34.980774,O0
587559,211190,574194,25440112,1,0,109467195.0,119938927,403.gcc/mkdeps.i,1716,64263791,31.686305,O0
413496,119666,295906,13207804,1,0,60022939.0,53144447,403.gcc/obstack.i,1346,28146304,18.053193,O0
5316594,2095729,3390286,144085272,1,0,598951904.0,656225589,403.gcc/optabs.i,4949,316657437,157.544717,O0
531343,208016,379099,20845837,1,0,88750670.0,100675629,403.gcc/params.i,1633,51704047,25.851432,O0
569801,206482,394595,20281284,1,0,84923004.0,103435729,403.gcc/partition.i,1583,45738874,24.924372,O0
1654451,636088,1326956,54063974,1,0,232626581.0,268531527,403.gcc/predict.i,2630,128298666,66.418904,O0
512108,240653,401018,22236326,1,0,94621369.0,106330462,403.gcc/prefix.i,1652,55316477,27.741776,O0
881084,269440,673399,30288322,1,0,130184434.0,149368618,403.gcc/print-rtl.i,1999,78705508,38.692063,O0
1669465,618652,945208,44425445,1,0,195961977.0,225693313,403.gcc/print-tree.i,2450,109310613,54.209301,O0
1945752,728075,1566433,60312217,1,0,250429052.0,266951155,403.gcc/profile.i,2814,129434752,71.725917,O0
3371479,1362595,2560462,87073213,1,0,396805168.0,428472640,403.gcc/real.i,3588,217856371,105.844353,O0
3847855,1495109,2803550,104559876,1,0,441930463.0,513477514,403.gcc/recog.i,3737,242848345,119.510306,O0
3449878,1296682,2233141,89776991,1,1,395718253.0,434911572,403.gcc/reg-stack.i,3474,220199705,106.546733,O0
3065871,1087512,2067861,87947259,1,0,357413459.0,417316244,403.gcc/regclass.i,3224,185909318,98.434867,O0
3212477,1180901,2103267,88469766,1,0,356570870.0,412067236,403.gcc/regmove.i,3305,179248038,97.848242,O0
3169145,1156783,2018955,87026047,1,0,351316157.0,425997276,403.gcc/regrename.i,3333,174655178,97.582684,O0
8466741,3124040,4911749,218282674,1,0,873698775.0,1066177985,403.gcc/reload.i,5961,431286294,232.91247,O0
10033842,3715053,6387120,256166529,1,0,1066113425.0,1250592463,403.gcc/reload1.i,6791,549868711,278.425763,O0
762554,190095,537056,25121826,1,0,111955614.0,125368661,403.gcc/reorg.i,1784,74073955,34.987064,O0
1903888,689987,1366213,56272590,1,0,232388253.0,275493070,403.gcc/resource.i,2602,124719348,66.950375,O0
752352,200159,693182,27866089,1,0,111893049.0,135354466,403.gcc/rtl-error.i,1873,71350730,35.418836,O0
1077401,331902,843094,36666046,1,0,141748962.0,159170478,403.gcc/rtl.i,2039,71967046,43.35464,O0
3879024,1440751,2785584,97029845,1,0,428276181.0,466234200,403.gcc/rtlanal.i,3412,233890639,116.786784,O0
385063,137635,252325,11963130,1,0,38220496.0,56888760,403.gcc/safe-ctype.i,1261,14331769,12.36274,O0
1285811,475950,1031533,33914903,1,0,169691204.0,147307596,403.gcc/sbitmap.i,2202,92567435,47.806374,O0
2437395,864699,1730768,61642549,1,0,286253759.0,330857722,403.gcc/sched-deps.i,2838,151840197,78.777388,O0
1021443,343226,801308,32211082,1,0,140758300.0,146548235,403.gcc/sched-ebb.i,2043,76871799,42.0457,O0
3301238,1216031,2281529,88095800,1,0,370381513.0,405820536,403.gcc/sched-rgn.i,3311,190517091,101.834314,O0
1505335,546738,1062319,47454498,1,0,208270713.0,222439097,403.gcc/sched-vis.i,2354,118542605,58.360436,O0
369939,94117,250656,12839616,1,0,37976505.0,52737055,403.gcc/sdbout.i,1274,14415902,15.093706,O0
1509836,507392,989813,45032364,1,0,203740129.0,217882364,403.gcc/sibcall.i,2444,114700161,57.302467,O0
3472571,1245615,2233166,85712353,1,0,382648478.0,408549165,403.gcc/simplify-rtx.i,3199,199197294,103.286312,O0
647738,256107,486249,25543025,1,0,103436116.0,125140714,403.gcc/splay-tree.i,1697,55334072,29.889579,O0
1709485,575684,1115325,51036340,1,0,216662435.0,239550368,403.gcc/ssa-ccp.i,2509,124925715,62.343401,O0
1389053,509241,1035532,37527051,1,0,176679818.0,189246634,403.gcc/ssa-dce.i,2259,103690862,49.913917,O0
2632832,982430,2003468,70831661,1,0,319908661.0,353907757,403.gcc/ssa.i,3048,172038086,87.083776,O0
6490496,2557477,4475360,159007598,1,0,699977605.0,756959157,403.gcc/stmt.i,5123,379109704,189.035885,O0
2696217,962358,1846929,69511262,1,0,314601004.0,338606488,403.gcc/stor-layout.i,3156,174442499,85.189582,O0
753474,222638,684111,28356819,1,0,116096911.0,137634504,403.gcc/stringpool.i,1871,72323435,34.771658,O0
869428,257442,757298,29243490,1,0,130272859.0,141479005,403.gcc/timevar.i,1931,76479850,36.806324,O0
3792731,1484142,2684325,108267911,1,0,467705873.0,510328912,403.gcc/toplev.i,3838,248978039,125.965101,O0
1682773,604568,1157637,46984401,1,0,211370260.0,229940214,403.gcc/tree-dump.i,2533,118779641,58.145906,O0
1876439,718257,1405041,55707790,1,0,239558730.0,277244889,403.gcc/tree-inline.i,2799,127387860,68.300832,O0
5261622,2226215,3883648,126117393,1,0,564000596.0,597921240,403.gcc/tree.i,5112,314346920,151.018346,O0
492376,180368,335624,12962924,1,0,38247093.0,54191408,403.gcc/ucbqsort.i,1368,14441831,13.63453,O0
3621677,1446390,2258708,97012547,1,0,417851580.0,452864195,403.gcc/unroll.i,3522,235903958,111.565571,O0
5811344,2434909,4261743,144574643,1,1,648183810.0,683181253,403.gcc/varasm.i,4603,363554226,174.248908,O0
807165,204217,655431,28334011,1,0,119123872.0,139136432,403.gcc/varray.i,1953,72378370,36.114286,O0
520879,226265,407146,21092657,1,0,89325010.0,97739067,403.gcc/vasprintf.i,1616,46746554,24.48163,O0
368214,234614,208371,9397646,1,0,23566749.0,43681162,403.gcc/version.i,1180,14539322,9.458462,O0
364122,95190,241981,12819659,1,0,38699430.0,53193255,403.gcc/vmsdbgout.i,1274,14124051,15.01809,O0
745586,193257,498812,24516281,1,0,112540269.0,122176584,403.gcc/xcoffout.i,1750,70253956,33.618264,O0
485010,166061,340706,13275333,1,0,73843737.0,52793762,403.gcc/xexit.i,1488,27796117,20.208106,O0
491222,164833,372110,13126536,1,0,66068963.0,52671594,403.gcc/xmalloc.i,1474,28191448,19.871837,O0
443894,140935,316369,13168067,1,0,60140330.0,52560964,403.gcc/xstrdup.i,1472,28288461,18.295558,O0
439072,130551,303322,13200210,1,0,60733039.0,52682887,403.gcc/xstrerror.i,1442,27835353,18.130774,O0
680631,259295,489230,24267078,1,0,98321258.0,120211209,429.mcf/implicit.i,1696,52418902,28.642865,O0
601593,213501,357840,16536121,1,0,78862900.0,96527385,429.mcf/mcf.i,1598,42368166,23.341572,O0
596568,286260,418704,22738654,1,0,97382836.0,111147081,429.mcf/mcfutil.i,1678,55655998,27.778462,O0
569164,193376,362003,16524244,1,0,75175658.0,94338327,429.mcf/output.i,1558,39558836,22.352827,O0
631013,221932,358815,16437523,1,0,88619706.0,99746840,429.mcf/pbeampp.i,1595,43299397,24.044972,O0
500496,223080,357296,19201161,1,0,79574805.0,91626151,429.mcf/pbla.i,1543,39405193,21.604134,O0
531346,181278,376047,16510098,1,0,70197631.0,88810868,429.mcf/pflowup.i,1517,36581954,20.989189,O0
592358,202650,355148,16536206,1,0,77672030.0,96258715,429.mcf/psimplex.i,1578,40996764,22.98761,O0
571598,202172,343072,16012298,1,0,76209967.0,91249746,429.mcf/pstart.i,1546,43254058,22.462291,O0
640226,238499,409277,21185897,1,0,87229235.0,110740990,429.mcf/readmin.i,1659,44492754,25.36477,O0
633224,210130,359477,16810143,1,0,79862300.0,97833260,429.mcf/treeup.i,1630,41037611,22.725409,O0
387725,150838,257970,10861263,1,0,38085648.0,50228160,433.milc/addmat.i,1313,15155201,12.613761,O0
398798,163969,256421,10734680,1,0,23205558.0,50283000,433.milc/addvec.i,1309,14491693,11.719633,O0
397932,196357,231935,10099967,1,0,23926175.0,46957972,433.milc/byterevn.i,1284,14376161,10.40946,O0
632460,274652,410359,22990469,1,0,96333804.0,117355416,433.milc/check_unitarity.i,1863,50955813,27.708747,O0
384846,163673,254250,10684113,1,0,37618816.0,48765804,433.milc/clear_mat.i,1307,15572003,12.666421,O0
396099,164663,251146,10571871,1,0,23246491.0,49555903,433.milc/clearvec.i,1294,14545369,11.477999,O0
400673,202631,232519,10096160,1,0,23947900.0,46953891,433.milc/cmplx.i,1316,14381129,10.608042,O0
1099298,467631,930860,33292497,1,0,127301393.0,159771057,433.milc/com_vanilla.i,1886,71779949,39.876825,O0
604232,206460,346859,16297074,1,0,80558371.0,100068839,433.milc/control.i,1618,42252909,23.846619,O0
760632,292794,633340,27271512,1,0,112157898.0,134561719,433.milc/d_congrad5_fn.i,1772,61559036,32.540485,O0
608435,211805,345644,16344831,1,0,81452814.0,98664211,433.milc/d_plaq4.i,1593,43959326,23.912747,O0
1046995,335867,860042,33823018,1,0,128714803.0,164609019,433.milc/dslash_fn2.i,1860,66755808,37.972557,O0
586072,196216,371054,16514389,1,0,76783381.0,93168324,433.milc/f_meas.i,1580,40156035,22.19379,O0
555060,205067,347866,15844350,1,0,75497221.0,88397483,433.milc/gauge_info.i,1542,43220566,22.376341,O0
779414,284634,665481,28745254,1,0,116804222.0,140243044,433.milc/gauge_stuff.i,1805,61909628,32.709809,O0
851540,280373,738000,29674283,1,0,111762319.0,145340577,433.milc/gaugefix2.i,1810,63837983,34.781133,O0
442745,148477,307876,13190323,1,0,38176496.0,51751130,433.milc/gaussrand.i,1433,14396950,15.873336,O0
595769,203854,368728,16389522,1,0,78687060.0,94670975,433.milc/grsource_imp.i,1572,42702201,23.238161,O0
852464,305587,728338,29077754,1,1,115957530.0,139178816,433.milc/io_helpers.i,1768,69315155,34.303784,O0
3197575,1280069,2356030,82992053,1,0,354098546.0,387624658,433.milc/io_lat4.i,3148,187906132,97.502308,O0
